,date,-9,-7,-5,-3,-1,1,3,5,7,9,11
436,10/10/2018,277584.6886,1241679.764,1299294.201,1555176.931,4070454.451,2977045.506,934978.3996,577625.952,1155590.637,3306134.116,0
437,10/11/2018,306024.2737,1220012.113,1285918.105,1560729.485,4068079.506,2980340.207,936004.4937,577887.3676,1155854.319,3306389.777,0
438,10/12/2018,311865.0345,1228202.504,1271406.314,1554161.323,4057222.026,2999555.896,935097.9105,577161.7293,1157497.337,3306769.573,0
439,10/13/2018,83093.16619,1429166.397,1298811.001,1550320.135,4048305.161,3011543.441,923211.7209,591373.3814,1157239.925,3307762.818,0
440,10/14/2018,142083.8156,1369223.172,1296075.307,1551316.388,4041117.472,3022634.252,922305.0996,591540.4013,1156737.733,3309618.507,0
441,10/15/2018,154428.5144,1366167.609,1291041.909,1543601.657,4037034.448,3031956.609,922559.0399,591106.0448,1155942.196,3310551.619,0
442,10/16/2018,352761.9201,1207435.788,1279438.637,1521127.693,4010841.91,3052232.382,924701.5031,590856.573,1155946.493,3310834.249,0
443,10/17/2018,321541.3206,1261228.614,1181833.134,1601014.156,3972323.781,3086812.598,925078.6977,590858.27,1150082.567,3317216.509,0
444,10/18/2018,369602.7317,1148552.682,1267410.814,1585118.433,3956297.526,3095811.663,927466.8668,591129.6548,1150380.38,3318018.896,0
445,10/19/2018,273658.466,1258332.938,1271591.945,1555335.284,3962042.898,3102720.546,927104.8584,591675.9617,1147779.631,3321359.618,0
446,10/20/2018,247608.0211,1381476.696,1271903.183,1471596.735,3936833.245,3114614.72,926560.7612,593136.7484,1147725.581,3321996.457,0
447,10/21/2018,114361.5689,1522431.166,1259076.17,1470382.001,3928620.333,3125026.478,931437.4982,593341.6309,1145199.632,3325200.67,0
448,10/22/2018,103789.6261,1482901.76,1261737.106,1488587.748,3949614.915,3134207.49,931265.8925,593488.7483,1145016.436,3326404.926,0
449,10/23/2018,318226.5659,1370990.352,1231344.183,1382297.72,3974582.17,3144311.316,931515.8956,593510.6633,1144161.781,3327799.001,0
450,10/24/2018,97698.79244,1584137.97,1235547.015,1380633.449,3975139.117,3148589.344,932384.2262,593681.7425,1144168.265,3328572.226,0
451,10/25/2018,383230.764,1350536.716,1247654.931,1305757.869,3980322.538,3153294.817,934540.8692,594479.556,1074100.487,3398583.6,0
452,10/26/2018,272040.4982,1473272.044,1226619.095,1310879.209,3972152.186,3165167.81,936568.498,594385.2767,1074962.984,3398054.546,0
453,10/27/2018,152867.3537,1582688.202,1200375.377,1361426.499,3932007.984,3169329.555,958773.3094,594706.8042,1074901.787,3398787.775,0
454,10/28/2018,96063.26484,1633731.145,1216754.908,1346196.842,3922215.556,3184766.333,958706.3973,594814.5913,1075154.403,3399198.706,0
455,10/29/2018,233285.8276,1501025.337,1211560.649,1338833.579,3908166.805,3206005.803,959357.0985,596465.2729,1074556.59,3400220.185,0
456,10/30/2018,322751.5221,1421039.348,1204677.737,1341369.911,3856068.696,3254239.801,958288.5883,597635.1671,1074253.016,3400965.86,0
457,10/31/2018,156780.769,1575872.388,1212507.332,1341806.83,3835073.303,3279200.459,958113.2471,597761.7919,1073952.917,3402033.11,0
458,11/1/2018,298121.7714,1415823.094,1174631.854,1261373.31,3936794.461,3315127.604,958024.8932,598297.1431,1073755.157,3402890.36,0
459,11/2/2018,363053.0232,1331513.561,1191241.259,1248328.522,3936249.276,3332331.109,957084.6955,599533.2455,1073694.031,3403685.924,0
460,11/3/2018,132109.6585,1538766.222,1219011.342,1241057.166,3920986.75,3349905.67,957302.7416,601525.3882,1072368.91,3405593.299,0
461,11/4/2018,286128.9868,1421165.038,1213238.096,1205902.674,3900075.662,3377198.071,956371.1065,601673.6473,1066870.213,3411891.153,0
462,11/5/2018,496637.5003,1320578.691,1199640.07,1142752.656,3868235.768,3377083.966,954144.7079,603867.4995,1065276.615,3414134.673,0
463,11/6/2018,292975.0965,1555286.077,1175748.095,1112670.469,3889820.78,3379549.531,953635.954,604978.886,1061667.172,3417882.584,0
464,11/7/2018,401778.4212,1516120.517,1131925.422,1098092.974,3842842.639,3416889.93,953623.6337,605065.3629,1060234.135,3419329.112,0
465,11/8/2018,361300.3169,1613664.946,1101628.403,1079377.755,3826428.229,3403329.119,977160.7993,605095.8701,1057640.802,3422063.406,0
466,11/9/2018,394990.2811,1674576.982,1054252.142,1024938.941,3818826.7,3420019.796,967857.242,611357.4157,1058133.087,3424574.562,0
467,11/10/2018,234340.0125,1842998.445,1057677.151,1025474.703,3664802.755,3562542.527,968931.9112,611130.0626,1055335.687,3428118.893,0
468,11/11/2018,257830.5413,1807445.242,1095964.232,1016730.776,3618850.399,3592639.143,969070.8679,610809.1107,1055442.791,3428419.044,0
469,11/12/2018,500538.1411,1686236.456,1063840.861,983005.7072,3384192.05,3771363.809,970231.2268,610709.1226,1054221.895,3430600.38,0
470,11/13/2018,637044.8117,1753646.908,1056540.307,928458.3229,3269737.638,3743344.706,972537.6775,609374.6488,1050373.472,3435818.655,0
471,11/14/2018,1269942.621,1540157.019,829559.0151,898988.1456,3130361.323,3720062.958,973793.4514,608099.7853,1049089.82,3438273.009,0
472,11/15/2018,1081135.288,2095903.001,844797.9434,867413.1162,2906786.558,3593985.911,975560.1045,607457.0396,1044810.974,3442427.212,0
473,11/16/2018,297632.7723,2931244.556,835734.0225,801765.1241,2920011.097,3604991.326,974422.8744,608334.0882,1041850.431,3446215.855,0
474,11/17/2018,218270.2026,3175073.766,803811.4671,710984.4909,2870241.836,3613292.755,974933.4689,608472.6621,1040539.201,3448119.797,0
475,11/18/2018,119238.2583,3328835.515,791996.3662,690183.7676,2862462.306,3599472.283,975292.701,609064.9931,1034589.253,3454366.705,0
476,11/19/2018,226198.7689,3285601.199,783727.2475,679736.62,2812352.843,3604831.737,976508.378,607058.8819,1028828.342,3462608.13,0
477,11/20/2018,278092.2132,3319182.574,740809.8107,666828.7394,2785514.77,3602108.014,977595.2686,606894.1634,1025506.512,3466432.581,0
478,11/21/2018,240213.549,3412695.803,693607.129,665690.4221,2770590.65,3610176.984,978042.5466,607495.2575,1022307.898,3469906.908,0
479,11/22/2018,252725.3582,3483724.678,689911.2388,653253.1466,2697085.288,3617305.238,978231.4793,607856.2047,1000900.958,3491558.558,0
480,11/23/2018,563602.8366,3207770.527,666973.7404,667821.6461,2665742.386,3620657.484,980429.6321,607856.5557,998080.6302,3495154.209,0
481,11/24/2018,145488.102,3557193.555,750030.8357,663846.7369,2647003.001,3626728.58,983301.7931,605842.4807,998848.3011,3497193.761,0
482,11/25/2018,470258.3827,3254870.244,763532.5597,656564.944,2623511.841,3618710.35,987062.8144,605598.6224,942975.4103,3554066.979,0
483,11/26/2018,417019.2532,3359237.861,743056.5283,647698.5073,2606797.413,3609522.913,992677.1713,604643.1039,935231.1019,3563043.293,0
484,11/27/2018,605470.1977,3207574.643,734932.796,639039.5922,2589350.151,3613226.85,993488.8412,598988.2295,931871.8483,3566746.498,0
485,11/28/2018,277884.9003,3621016.782,730924.6767,617192.4974,2521141.893,3623141.954,993942.2094,597912.2386,930098.7148,3569271.28,0
486,11/29/2018,305592.154,3643299.886,720740.9167,610888.7363,2496771.067,3597545.833,1037969.85,572433.5164,927332.1703,3571678.017,0
487,11/30/2018,1169251.018,3162444.482,598917.22,547216.4379,2344103.69,3603183.181,1038746.532,523772.394,924314.9904,3574164.702,0
488,12/1/2018,506294.8078,3914140.727,597408.027,542035.9348,2311245.755,3591770.655,1029636.196,506261.7752,911744.9614,3577388.308,0
489,12/2/2018,734296.3511,3787379.729,600442.7484,536815.3035,2215916.045,3588534.078,1029906.297,505459.2405,904515.1922,3586337.163,0
490,12/3/2018,848046.6797,3777745.041,595372.3354,537622.7097,2207089.803,3575945.062,1020713.21,502383.4658,866537.4295,3559796.41,0
491,12/4/2018,1184884.951,3853991.999,573444.7364,499969.7951,2147404.973,3507618.361,1020982.919,476775.9113,711045.2565,3516858.244,0
492,12/5/2018,813698.0063,4226691.873,599119.2181,492779.4587,2118866.084,3518037.994,1021430.883,476574.7244,706136.7422,3521392.164,0
493,12/6/2018,922849.5657,4301609.096,579327.5221,495609.4323,2038735.338,3426172.358,1027566.56,476408.7567,699244.4501,3528929.069,0
494,12/7/2018,1065938.559,4244171.886,600708.8476,492676.0679,1965697.093,3410312.563,1029123.995,476710.6245,697067.9565,3515907.054,0
495,12/8/2018,713094.8898,4609304.922,618466.9679,492664.0562,1879294.478,3467183.009,1030386.673,476820.217,694059.8424,3518577.092,0
496,12/9/2018,578707.2564,4821755.772,621739.0021,477686.8388,1837284.076,3441945.986,1032251.836,476566.7048,693547.539,3520204.635,0
497,12/10/2018,528932.9741,4915763.447,622358.5943,456620.1263,1812352.043,3444097.192,1032884.622,476718.5895,686441.9662,3527445.093,0
498,12/11/2018,599366.517,4867487.297,628958.2631,448978.7083,1788502.795,3447194.608,1032334.592,477600.7236,683241.5784,3531649.563,0
499,12/12/2018,419046.994,4920521.807,759813.4958,449195.1686,1778313.93,3453258.132,1032738.274,478770.2301,681141.8696,3534227.246,0
500,12/13/2018,731900.8709,4679796.25,813495.801,453944.2404,1739476.988,3359841.599,1034237.117,479608.9377,680625.0162,3535862.827,0
501,12/14/2018,738132.8508,4607924.529,890021.0477,457568.3907,1695706.889,3391247.244,1034631.518,478927.6473,678875.2768,3537541.754,0
502,12/15/2018,305939.5865,4728923.284,1215457.584,457570.8527,1677407.054,3392349.523,1038821.475,479504.0214,674084.4083,3542306.858,0
503,12/16/2018,340193.0442,4594197.891,1377574.339,456288.8406,1646000.122,3363535.586,1039267.643,479374.2362,671661.7156,3546033.728,0
504,12/17/2018,346721.9407,4572427.382,1405768.162,452071.9465,1625557.358,3377355.445,1038860.642,479270.2915,663686.9289,3554294.552,0
505,12/18/2018,354572.6399,4522674.271,1459814.184,452998.8887,1593819.168,3396659.659,1039341.888,478427.0512,662745.2328,3556861.664,0
506,12/19/2018,482776.4422,4339698.759,1515087.329,457995.625,1563997.351,3421426.05,1040592.307,478448.8138,656527.0093,3563439.962,0
507,12/20/2018,641382.476,4105167.623,1621376.296,465456.4247,1503848.726,3443633.039,1041039.578,478380.8148,651369.4205,3570247.748,0
508,12/21/2018,1183174.167,3652956.274,1535664.351,465189.7243,1481193.469,3462657.094,1041054.08,479754.7097,650438.2769,3571545.001,0
509,12/22/2018,511311.7105,4281155.181,1541538.138,505900.7704,1465922.976,3474406.259,1042565.897,480290.4488,649887.3414,3572398.426,0
510,12/23/2018,719855.2129,4060075.426,1562901.109,505243.0869,1453867.363,3481723.808,1040115.862,480450.6648,649568.5958,3573376.019,0
511,12/24/2018,647947.7892,4145328.285,1591120.825,494460.3868,1441396.418,3485928.94,1018617.326,480934.5135,648865.1742,3574302.489,0
512,12/25/2018,618069.6551,4143723.368,1616976.538,502289.5267,1431904.087,3493223.869,1019961.541,481037.3721,648260.5877,3575343.101,0
513,12/26/2018,571897.5031,4147561.505,1661899.758,502586.2183,1424549.896,3496481.639,1021370.967,482435.0477,645038.0914,3578744.022,0
514,12/27/2018,511171.1277,4159858.114,1718049.568,502207.8354,1407562.832,3504352.432,1023953.527,480243.607,646960.3997,3579855.205,0
515,12/28/2018,551163.0008,4062092.281,1774962.177,505350.5254,1388190.21,3521488.03,1024716.455,481194.0793,637318.3451,3589827.044,0
516,12/29/2018,448743.5118,4129173.072,1813423.875,505288.4623,1373073.575,3532903.958,1025885.889,481377.4325,637183.3945,3591011.477,0
517,12/30/2018,400485.9741,3750312.949,2263024.655,501372.0386,1354104.348,3533756.185,1026261.279,481397.587,630010.2029,3599101.93,0
518,12/31/2018,469962.5967,3637526.764,2307546.172,501668.2471,1316383.012,3561468.535,1035912.602,481699.1415,629416.2669,3599843.809,0
519,1/1/2019,312385.2516,3761829.567,2340300.732,503651.9841,1316930.999,3559865.123,1037016.483,481568.1476,628047.2384,3601619.122,50
520,1/2/2019,388528.8383,3553304.621,2463213.133,513808.9725,1310974.786,3563894.869,1039388.971,481790.0961,626613.2404,3603572.119,50
521,1/3/2019,393469.1658,3100793.607,2884325.047,544175.0165,1300602.508,3559213.206,1051058.346,482704.5568,620181.4099,3610229.285,50
522,1/4/2019,770919.0178,2816796.298,2791273.535,547542.5478,1290605.486,3565163.569,1053217.855,482858.9944,613288.9955,3616823.348,50
523,1/5/2019,383163.0337,3146671.538,2849900.399,544151.3495,1288997.144,3568258.47,1056027.211,482307.3373,608661.7608,3622263.904,50
524,1/6/2019,307635.3343,3070215.543,3004050.768,541902.883,1281868.11,3572815.087,1060082.109,481437.9395,604507.8938,3627736.479,50
525,1/7/2019,437632.14,2903596.002,3044847.81,535892.3435,1278883.081,3576753.037,1062083.375,475357.148,609782.8556,3628436.854,700
526,1/8/2019,539300.0627,2732352.022,3116537.109,530153.7934,1278380.982,3579950.974,1064610.493,474969.0586,609652.8759,3626182.277,3750
527,1/9/2019,282866.1164,2930946.009,3176929.076,528434.3078,1271855.381,3585472.112,1065968.801,475024.6186,608262.1511,3623481.074,8350
528,1/10/2019,733363.279,2712817.735,2993876.923,528926.13,1265704.978,3540822.132,1068159.391,474759.807,601392.8721,3626524.901,13029
529,1/11/2019,423035.3161,3019194.37,3004483.382,531548.7621,1257424.661,3541388.148,1067753.319,474736.889,599177.1422,3623693.658,18679
530,1/12/2019,259870.6907,3156787.622,3030933.219,531730.618,1249792.822,3546994.613,1069469.673,473939.6246,600599.1143,3618719.151,24190
531,1/13/2019,239556.7933,3084099.582,3130385.075,527720.3814,1241711.761,3542623.75,1079940.972,474256.8842,598505.776,3615698.671,30165
532,1/14/2019,344322.6643,3010286.607,3100659.765,532778.6998,1231779.951,3546007.032,1080613.84,474928.1875,597946.6511,3612326.249,34915
533,1/15/2019,249561.9489,3044011.042,3155433.664,536378.0976,1229636.397,3551756.271,1080826.834,473448.2344,595691.5129,3612118.145,39465
534,1/16/2019,269553.9262,3039133.415,3126943.292,559031.7812,1219398.707,3552858.397,1081960.438,473580.0633,594260.1988,3609141.928,44165
535,1/17/2019,255697.5611,3066785.096,3102430.44,570659.5012,1211563.542,3560713.109,1082176.472,473079.4192,594875.3784,3605044.128,48915
536,1/18/2019,278287.9758,2971190.055,3180787.808,570324.6374,1203665.206,3564023.134,1083203.912,471178.1076,594390.2127,3603086.099,53615
537,1/19/2019,176040.0496,2926901.458,3327326.619,569181.8795,1196741.293,3572428.296,1084116.233,471040.2784,594054.684,3600156.357,57715
538,1/20/2019,199560.3946,2763905.742,3470699.225,564146.4463,1161601.109,3608677.758,1085267.116,470534.1746,594238.7957,3597043.885,61715
539,1/21/2019,231532.954,2722697.458,3479948.884,568518.6205,1153688.833,3613958.707,1086825.75,468453.7245,593489.8085,3594934.906,65215
540,1/22/2019,239874.6988,2441159.926,3756170.397,565259.561,1148434.582,3604428.259,1097534.866,474236.9872,591406.522,3587668.847,74665
541,1/23/2019,247261.8284,2378579.909,3817130.647,564266.5539,1142672.33,3609617.775,1095536.712,473722.3893,591506.6437,3578854.858,83565
542,1/24/2019,187484.9571,2385653.717,3861083.236,577035.2375,1126248.277,3622229.374,1094396.317,475843.2107,590697.6205,3576102.699,87565
543,1/25/2019,163337.4562,2347433.916,3918177.322,590338.3768,1096616.434,3650362.842,1089710.848,474115.6781,591748.9204,3572220.355,92165
544,1/26/2019,244984.5699,2225987.75,3961415.152,584455.0271,1074524.682,3672659.823,1092264.047,475321.0436,589775.4519,3570074.601,96615
545,1/27/2019,150590.6802,2273853.57,4009265.136,584167.2321,1063837.699,3683022.957,1092675.426,475272.0112,588536.4002,3567403.536,101265
546,1/28/2019,360039.4856,2084736.552,4018226.006,560750.0114,1050162.699,3691306.103,1093266.693,475542.1493,587564.2002,3564155.747,105865
547,1/29/2019,211046.414,2234308.883,4024013.162,555638.4858,1047965.518,3679203.56,1105726.947,477587.8484,585280.8122,3561815.517,110865
548,1/30/2019,196132.8693,2235115.323,4051748.897,552395.4694,1045414.231,3680166.953,1106106.837,477718.2298,585048.684,3550477.153,114915
549,1/31/2019,511399.2759,1917961.914,4055136.325,551515.8605,1039323.161,3685906.132,1106987.799,478102.0166,584334.4733,3547095.19,119265
550,2/1/2019,210428.5446,2196025.945,4078169.935,552421.1914,1032482.423,3690971.329,1109121.019,477933.8633,583550.356,3543805.52,123967.02
551,2/2/2019,155274.3995,2214324.901,4114401.568,554257.4248,1026940.544,3694936.505,1110011.287,476569.9664,585362.6762,3540143.355,128467.02
552,2/3/2019,241084.2708,1936725.409,4299112.62,564424.4715,1022329.196,3695951.526,1110264.66,478052.2924,584587.5597,3536878.122,133017.02
553,2/4/2019,130920.228,2028057.035,4287678.736,597400.4138,1015637.82,3698031.949,1112853.034,478126.3716,574228.6995,3543750.839,137617.02
554,2/5/2019,129975.1179,2022078.099,4292829.854,594558.8138,1019170.984,3697952.449,1115977.923,477163.6527,573655.1439,3539385.591,143367.02
555,2/6/2019,279783.8917,1872130.81,4285255.185,600035.1631,1015594.411,3704191.258,1116613.828,476335.1791,574044.9706,3536175.431,147717.02
556,2/7/2019,310085.9444,1779899.959,4335544.866,618013.4437,1013043.774,3697937.316,1119606.87,476956.1679,572934.0249,3532850.261,152667.02
557,2/8/2019,247596.4171,1838781.595,4336638.69,624450.5316,1009962.847,3696801.455,1119637.427,478364.844,572918.6383,3528645.183,157667.02
558,2/9/2019,244026.5827,1562838.813,4614190.77,627493.5321,1001482.05,3703392.653,1121586.218,478078.1536,572894.6269,3523876.688,163417.06
559,2/10/2019,187968.5643,1553200.971,4672577.934,638671.8903,997635.3538,3701294.685,1124622.525,476882.3307,574203.7836,3519764.549,168267.06
560,2/11/2019,582227.8762,1224758.338,4537465.99,708885.6482,987654.3706,3706034.142,1129367.449,476892.4694,572446.0955,3518015.208,173067.06
561,2/12/2019,276404.4179,1536676.163,4492691.189,750604.8792,985389.8645,3705346.978,1130485.809,477007.3822,572162.2377,3513578.666,178217.06
562,2/13/2019,555448.9138,1307936.947,4402929.857,791600.271,976664.1318,3712880.058,1131417.25,473817.361,574872.0587,3509330.74,183567.06
563,2/14/2019,438349.6476,1412986.256,4386561.26,823393.2871,973395.6927,3712839.337,1126665.191,479824.5066,574035.0546,3505834.854,188367.06
564,2/15/2019,255164.5812,1614530.149,4369517.805,816869.4005,978090.1219,3713896.114,1126524.54,480645.7347,573513.0867,3502446.054,192817.06
565,2/16/2019,194332.7763,1639677.665,4396289.998,825906.4911,976988.5994,3712954.473,1128408.014,479459.3544,575603.0497,3498527.166,197567.06
566,2/17/2019,167574.854,1628500.407,4369121.767,892505.2093,975422.6992,3713452.773,1128818.02,479843.6268,575269.5623,3495063.669,201967.06
567,2/18/2019,696157.7367,1132386.067,4320369.554,916138.0774,972544.9803,3709512.81,1128718.899,479998.7919,575276.6646,3491731.506,206567.06
568,2/19/2019,277130.2014,1578831.966,4167812.439,1045564.918,971687.4652,3706384.037,1128854.5,466636.2359,589005.8544,3488202.47,211167.06
569,2/20/2019,180896.664,1671725.26,4127079.012,1090477.461,970665.6429,3707620.209,1128064.847,467711.1648,588638.3359,3483831.49,216367.06
570,2/21/2019,411773.0524,1429380.806,4101021.412,1133164.441,968326.5061,3700204.949,1132301.803,469241.7654,588414.5887,3480393.265,220667.06
571,2/22/2019,257307.5661,1605419.831,4069745.106,1122646.974,898086.2446,3789470.755,1133370.245,470259.1092,588422.9657,3476756.29,225167.06
572,2/23/2019,216114.7656,1646457.499,4037362.559,1157682.835,897730.231,3786470.602,1133698.734,472102.582,588287.6248,3472977.655,229617.06
573,2/24/2019,291277.2988,1574692.153,4006017.391,1184824.862,893808.1523,3790435.966,1135339.403,472265.6207,587040.2841,3470358.955,234267.06
574,2/25/2019,299885.6486,1637907.633,3898859.734,1222605.274,890051.1667,3791256.93,1136622.948,472960.0479,585883.8129,3467364.392,238717.06
575,2/26/2019,532389.8538,1488199.639,3839317.427,1273114.194,888875.1412,3721944.604,1137275.051,473253.8624,582626.9943,3463263.32,243617.06
576,2/27/2019,289464.4017,1742984.236,3785615.817,1316529.268,886704.7201,3720907.561,1139964.152,471957.8425,583332.7406,3460061.847,248067.06
577,2/28/2019,266551.5576,1773705.279,3751959.053,1349814.583,881331.6518,3719542.927,1139446.168,472872.3875,582828.3741,3456570.605,252717.06
578,3/1/2019,277406.8831,1756630.812,3512077.623,1596943.423,879886.2022,3720173.557,1139973.103,473426.6983,582418.0652,3452648.721,257517.06
579,3/2/2019,173083.3334,1857839.025,3440653.279,1670123.414,880272.5315,3721201.162,1138926.471,475273.0981,581329.809,3450545.464,261717.06
580,3/3/2019,149204.8893,1858882.651,3449793.936,1685118.846,880704.2522,3714278.272,1143378.994,477538.3181,579775.6715,3447921.757,266217.06
581,3/4/2019,452839.4594,1555113.56,3332316.035,1801375.073,883763.8096,3714342.952,1142138.83,478180.7335,579143.4445,3444896.19,270517.06
582,3/5/2019,281799.6908,1767235.276,2868704.048,2224701.95,881860.9601,3716039.547,1142031.362,478540.5305,576922.3341,3443799.388,274717.06
583,3/6/2019,235051.7924,1805738.609,2837741.932,2262920.66,883703.7254,3715067.427,1136961.887,484155.4607,575743.9275,3440274.666,280817.06
584,3/7/2019,150108.5734,1881619.706,2807132.751,2300288.17,885977.7894,3714177.996,1138555.807,484714.7869,575154.5121,3437067.495,285167.06
585,3/8/2019,241777.9365,1787898.956,2733060.981,2377455.349,883155.1789,3716365.203,1138461.975,485383.9788,575329.8262,3433470.703,289467.06
586,3/9/2019,158128.2322,1865132.829,2696978.495,2421131.179,871378.6364,3726494.596,1137128.522,487791.6599,575520.2433,3430138.194,293867.06
587,3/10/2019,174748.9716,1836037.71,2672887.813,2458169.876,874299.4567,3720536.221,1140017.759,488531.503,575406.3499,3426636.927,298217.06
588,3/11/2019,263336.2175,1834585.11,2548836.829,2500106.644,871304.2277,3715923.613,1143019.047,488378.063,575679.7021,3422228.133,303917.06
589,3/12/2019,550046.4916,1609591.582,2496631.214,2542987.178,869628.0297,3664452.838,1144405.763,488771.4463,573788.2229,3420532.321,308217.06
590,3/13/2019,150965.244,1998552.621,2487482.348,2561036.14,866617.1409,3668764.726,1145274.778,489595.6196,572043.6276,3417490.342,312967.06
591,3/14/2019,452638.6339,1686808.723,2481425.009,2574719.202,868118.6384,3669054.148,1146493.869,490276.7248,571766.0804,3413559.058,317667.06
592,3/15/2019,231381.9558,1832219.527,2468092.408,2663924.807,866092.582,3671000.722,1146826.59,491353.3451,571799.5755,3409493.575,322167.06
593,3/16/2019,536555.4595,1703623.55,2310714.071,2647028.9,864915.8336,3669554.836,1147383.688,492202.5997,571017.7721,3405500.877,327767.06
594,3/17/2019,227331.0073,2002871.057,2251013.068,2718967.898,860035.5825,3671837.244,1148096.002,492910.5313,571396.9799,3401213.216,332567.06
595,3/18/2019,418321.0549,1851795.051,2171598.474,2762567.299,858041.5636,3669607.852,1148422.01,493556.1447,571287.3431,3397475.795,337167.06
596,3/19/2019,266412.7589,2019494.409,2150714.141,2767574.94,852526.7873,3675586.85,1147547.958,494832.4462,569917.0019,3398665.294,338367.06
597,3/20/2019,224298.4525,1947378.582,2182669.32,2848872.988,853712.8566,3673244.182,1150263.857,495680.1782,569466.847,3394660.323,343217.06
598,3/21/2019,252131.8667,1937534.686,2081184.938,2963576.786,863785.0106,3648488.657,1146369.657,484609.1875,568672.5953,3390581.705,348217.06
599,3/22/2019,553328.8302,1638673.874,1998266.672,3048383.403,861275.8666,3646787.301,1146036.556,485728.0958,568773.5704,3387168.419,352617.06
600,3/23/2019,333803.1004,1775115.955,2079262.257,3013117.661,901007.0957,3642227.085,1149083.535,486289.7447,567776.7846,3384189.368,357017.06
601,3/24/2019,336649.4582,1759970.239,1829016.999,3277343.656,901674.4487,3637955.753,1151376.659,486659.1364,567055.3437,3381358.395,361667.06
602,3/25/2019,431749.7725,1741709.049,1800121.558,3279844.268,854488.2213,3634396.147,1141761.076,497097.0159,565969.7596,3379423.22,365867.06
603,3/26/2019,373104.1531,1803565.799,1786657.81,3282962.712,846191.9434,3647167.002,1144229.095,497445.4198,565150.1485,3376198.505,371417.06
604,3/27/2019,390874.1122,1719430.803,1801214.804,3334874.962,848349.9379,3645097.16,1142952.728,500056.6599,563877.3311,3373494.089,375967.06
605,3/28/2019,298344.5824,1746099.205,1856598.531,3344526.522,847804.8993,3625610.879,1164652.557,500795.0106,563551.4929,3369688.909,380317.06
606,3/29/2019,496005.8878,1678705.125,1815982.44,3353314.936,850770.7404,3524340.613,1164522.494,502175.0573,563528.1244,3365427.169,384967.06
607,3/30/2019,279446.2311,1907990.159,1814510.404,3342059.393,848906.6068,3524413.461,1165053.334,504583.9053,563634.8893,3361449.203,389517.06
608,3/31/2019,351476.5582,1837230.024,1810800.676,3346797.214,843423.1383,3527003.117,1164830.161,506434.4163,563316.5923,3357910.691,393967.06
609,4/1/2019,255556.4554,1936606.568,1792457.834,3367482.182,843716.0102,3522524.257,1164159.373,507504.072,562425.3135,3354328.023,398217.06
610,4/2/2019,506205.4068,1845065.454,1641657.391,3364359.829,841506.9376,3519319.576,1164247.183,508386.3049,562048.95,3351700.554,402517.06
611,4/3/2019,853314.3356,1693193.454,1535190.2,3298516.624,841159.2138,3496858.529,1163251.408,510723.2068,562080.946,3346622.17,408017.06
612,4/4/2019,617319.0562,1953786.741,1523239.326,3291356.492,834710.9897,3498633.483,1162584.822,511510.7454,561907.2754,3343273.656,412367.06
613,4/5/2019,401492.4897,2182236.492,1501645.569,3321022.263,831749.7952,3480031.171,1164165.229,511924.8254,561626.5669,3339553.186,416917.06
614,4/6/2019,468875.8976,2143346.086,1470965.359,3325183.123,831427.5044,3472766.582,1162874.526,520289.3633,561217.1466,3336126.999,421267.06
615,4/7/2019,419948.0952,2218801.889,1467065.224,3307223.901,829189.4567,3462752.15,1167749.518,523553.0415,561856.5726,3332670.24,425317.06
616,4/8/2019,522922.8744,2151763.646,1437720.946,3303176.759,823827.8057,3464763.562,1167862.947,523648.347,563648.5417,3329124.658,429617.06
617,4/9/2019,433981.1655,2270243.261,1407672.302,3307686.275,822934.7823,3461224.329,1162703.275,530305.6793,563207.685,3325688.832,434067.06
618,4/10/2019,671578.0458,2009753.218,1424313.054,3314513.547,818649.3879,3463417.378,1164468.499,531274.1024,562999.1353,3321018.72,439467.06
619,4/11/2019,635017.4516,2103748.957,1116007.355,3567578.345,818337.4872,3460993.027,1165044.182,532653.5663,562905.6516,3316849.064,443967.06
620,4/12/2019,731280.7391,2009364.425,1092555.288,3594778.121,813609.0892,3460611.282,1162288.132,535270.0842,562057.1626,3314795.764,448417.06
621,4/13/2019,340252.9696,2389673.114,1103763.027,3597234.199,807065.6923,3464615.511,1161550.366,536606.1905,561914.1305,3311247.386,452967.06
622,4/14/2019,319975.2948,2399155.023,1122310.874,3599912.061,804938.6861,3456837.703,1161168.356,537445.588,560795.5946,3308483.406,457717.06
623,4/15/2019,763933.3071,1942055.502,1152594.657,3603416.777,802779.4812,3435499.045,1164294.82,538383.8361,540948.5568,3324204.105,462517.06
624,4/16/2019,823112.2442,1907679.889,1150768.447,3600205.724,794325.5734,3422985.643,1162514.833,542423.4739,540774.2298,3319970.03,467567.06
625,4/17/2019,761361.614,1980374.834,1192453.133,3579863.929,809163.5123,3376643.55,1161586.923,543497.1927,541076.0377,3315239.361,472817.06
626,4/18/2019,791083.8072,2052540.757,1170721.226,3547165.676,807284.5857,3336416.943,1158754.984,545173.439,538160.19,3311008.48,477567.06
627,4/19/2019,508673.3117,2358000.083,1139764.972,3574272.273,805623.9471,3321295.229,1158666.795,544815.367,536936.7823,3307148.828,482517.06
628,4/20/2019,324915.9348,2543150.289,1149241.781,3573700.666,798102.4686,3306753.884,1170373.764,546449.8069,537437.4658,3301771.526,487517.06
629,4/21/2019,332818.7998,2542925.093,1149324.614,3570384.671,789874.9344,3309199.05,1170535.716,549312.6455,536165.7346,3300293.829,490517.06
